epoch,categorical_accuracy,loss,lr,val_5-shot_3-way_acc,val_loss
55,0.6664000000000001,1.3017886079959906,0.00025,0.6766666666666666,1.0206052572383526
56,0.6613333333333336,1.2914110426008296,0.00025,0.69,1.017392625272721
57,0.6501333333333335,1.3188914365695006,0.00025,0.6666666666666666,0.9949706090128202
58,0.6621333333333332,1.297246225071462,0.00025,0.6166666666666667,1.0301905164037668
59,0.6534666666666666,1.309972438713704,0.00025,0.5966666666666667,1.0439411103917087
60,0.6733333333333333,1.2969279908114628,0.00025,0.6166666666666667,1.0191273063354958
61,0.6429333333333334,1.309397859096534,0.00025,0.7033333333333334,1.0174228561680012
62,0.6521333333333336,1.3105706867187943,0.00025,0.6766666666666666,1.0143043187601593
63,0.6686666666666666,1.2861894329603656,0.00025,0.62,1.0364762484913905
64,0.6538666666666667,1.3058693273002666,0.00025,0.6566666666666666,1.014189565044447
65,0.6563999999999999,1.2995295698408322,0.00025,0.65,1.0276154888495501
66,0.6606666666666666,1.3057497374719944,0.00025,0.5933333333333334,1.0310871813690272
67,0.6427999999999998,1.308452979786533,0.00025,0.6866666666666666,0.9973794299846168
68,0.6564,1.30156182491353,0.00025,0.64,1.0141788007387855
69,0.6686666666666666,1.2932500785166732,0.00025,0.7466666666666667,1.0016490619771854
70,0.6739999999999998,1.2888199396790552,0.00025,0.6333333333333333,1.0369661048851049
71,0.7029333333333335,1.276237135890937,0.00025,0.6633333333333333,1.0139031339025353
72,0.6789333333333333,1.300712803158423,0.00025,0.69,1.0148812439175172
73,0.6844,1.2799184328903188,0.00025,0.6333333333333333,1.0307044141944381
74,0.6494666666666666,1.309670802720908,0.00025,0.7466666666666667,0.9980591541853251
75,0.6806666666666671,1.2878550017144839,0.00025,0.63,1.0342192327141269
76,0.6888000000000001,1.2761533743307505,0.00025,0.64,1.0023515482240493
77,0.6406666666666666,1.3155876954619385,0.00025,0.68,1.0216827900426313
78,0.6717333333333333,1.2952675121755142,0.00025,0.6666666666666666,1.0273508853979783
79,0.7009333333333331,1.264809471007773,0.00025,0.5966666666666667,1.0396189638549143
80,0.6926666666666665,1.2732165566841713,0.00025,0.7066666666666667,1.0096269985424398
81,0.6803999999999999,1.2804189736920295,0.00025,0.6633333333333333,1.0328255746635386
82,0.6770666666666668,1.2855074767601928,0.00025,0.63,1.0322039598226294
83,0.6846666666666666,1.2868275623806005,0.00025,0.7233333333333334,1.0193731739600294
84,0.6976000000000002,1.2702325994335135,0.00025,0.6066666666666667,1.0350051116294898
85,0.6496,1.297657322347762,0.00025,0.6566666666666666,1.0324931639336563
86,0.6785333333333337,1.2858577207917141,0.00025,0.6,1.0442953060605389
87,0.6445333333333332,1.3079458759552502,0.00025,0.67,1.020333705638319
88,0.6733333333333333,1.2834766911634907,0.00025,0.6566666666666666,1.0312905447223508
89,0.6730666666666665,1.288209744441483,0.00025,0.6233333333333333,1.0428518795324573
90,0.6942666666666666,1.271664499134298,0.000125,0.6666666666666666,1.024708666687769
91,0.6710666666666664,1.2920105863803522,0.000125,0.62,1.0343439758760198
92,0.6874666666666666,1.2849467070327805,0.000125,0.61,1.0437339294545935
93,0.6953333333333334,1.2655639708130892,0.000125,0.6633333333333333,1.0360100875898162
94,0.7009333333333331,1.2715425485804805,0.000125,0.6966666666666667,1.0128016677068332
95,0.6924000000000001,1.2702437212246465,0.000125,0.66,1.0121094485874673
96,0.6656,1.2890751313201394,0.000125,0.6866666666666666,1.0078819426124885
97,0.7006666666666663,1.2635998107256634,0.000125,0.5833333333333334,1.0535453365196767
98,0.6996000000000001,1.279785509996916,0.000125,0.61,1.0334890465957773
99,0.6970666666666665,1.2568007816660438,0.000125,0.6533333333333333,1.0349310132653375
100,0.6838666666666667,1.2817407629758635,0.000125,0.6533333333333333,1.0388227803816903
