epoch,categorical_accuracy,loss,lr,val_1-shot_3-way_acc,val_loss
27,0.5885333333333334,1.3549647522840647,0.001,0.58,1.000851201380798
28,0.6052000000000001,1.3444795593454324,0.001,0.58,1.0178202902117812
29,0.624,1.332029876631034,0.001,0.5833333333333334,1.0247120643306258
30,0.6329333333333331,1.3313102443983125,0.001,0.5666666666666667,1.0092461895111282
31,0.5949333333333333,1.3454417318865155,0.001,0.62,1.0086945437165702
32,0.6130666666666665,1.3493164077160014,0.001,0.6066666666666667,1.0140134319972682
33,0.6246666666666666,1.3491230471717526,0.001,0.5966666666666667,1.015937541140982
34,0.6507999999999999,1.3264635908731008,0.001,0.5233333333333333,1.0347355634556745
35,0.6515999999999998,1.3132419523715066,0.001,0.6133333333333333,1.0221245057068362
36,0.6469333333333331,1.3328026516868456,0.001,0.61,1.0006793916058792
37,0.6373333333333333,1.3339519245867169,0.001,0.6166666666666667,1.014679377336663
38,0.6669333333333332,1.3153255724975654,0.0005,0.59,1.007763822957486
39,0.6617333333333332,1.3092388560043557,0.0005,0.5966666666666667,1.0282112469731495
40,0.6710666666666667,1.313518926430372,0.0005,0.5466666666666666,1.025512375103263
41,0.6954666666666663,1.2847316041343655,0.0005,0.6733333333333333,0.9939482645199251
42,0.6956000000000002,1.286165539204724,0.0005,0.5466666666666666,1.0267496412353658
43,0.6685333333333334,1.302635416446814,0.0005,0.5966666666666667,1.0279193787143008
44,0.6940000000000001,1.2975651028993098,0.0005,0.5333333333333333,1.0218347506633347
45,0.6702666666666665,1.3058345337015416,0.0005,0.56,1.0330280958851916
46,0.6821333333333334,1.294296467835947,0.0005,0.59,1.025465969469572
47,0.6830666666666665,1.3103714527016614,0.0005,0.63,1.015188167126028
48,0.6849333333333333,1.2944152388715549,0.0005,0.62,0.9886194863216172
49,0.6745333333333334,1.312149591605801,0.0005,0.49,1.0551923519070834
50,0.6819999999999997,1.3022054988107234,0.0005,0.6233333333333333,1.0000310365955685
51,0.6933333333333336,1.2936100847452534,0.0005,0.6,1.001817848252245
52,0.7159999999999997,1.2870715021242805,0.0005,0.6366666666666667,0.9932519548250489
53,0.7106666666666664,1.2920605685869944,0.0005,0.5466666666666666,1.0289839522514275
54,0.7127999999999998,1.290649358392963,0.0005,0.5833333333333334,1.021153810905948
55,0.7004,1.2987045015443488,0.0005,0.5933333333333334,1.0088272536415213
56,0.6955999999999996,1.2947222561001936,0.0005,0.5533333333333333,1.0237665039987016
57,0.6992,1.2887644582833846,0.0005,0.61,1.0021497375422455
58,0.7014666666666665,1.2927600276633127,0.0005,0.59,1.0099220078248838
59,0.7191999999999997,1.2819668376159223,0.0005,0.58,1.0162980158168833
60,0.6953333333333334,1.2966688860898683,0.0005,0.53,1.027898173974033
61,0.7037333333333335,1.2924930585041192,0.0005,0.5833333333333334,1.0094534351586097
62,0.7062666666666664,1.2827357895992122,0.00025,0.6133333333333333,0.9966484188685011
63,0.7322666666666667,1.273467704102629,0.00025,0.6033333333333334,1.0041516408935185
64,0.7352,1.2622834261084876,0.00025,0.52,1.0254965783258303
65,0.7089333333333333,1.2795061346790821,0.00025,0.5866666666666667,1.012332238192882
66,0.7114666666666666,1.2877590538439732,0.00025,0.6366666666666667,1.0044123482215999
67,0.7365333333333333,1.2609326872924347,0.00025,0.5233333333333333,1.033949450933233
68,0.7233333333333334,1.2686220804789,0.00025,0.5633333333333334,1.0240220386562808
69,0.7125333333333335,1.2781146781372614,0.00025,0.5933333333333334,1.003144320295084
70,0.7186666666666666,1.2889162636849196,0.00025,0.5766666666666667,1.0014054601215754
71,0.7369333333333333,1.2592753383484077,0.00025,0.55,1.032816761989867
72,0.7167999999999999,1.27557519140986,0.00025,0.5833333333333334,1.0045745821446332
73,0.7167999999999998,1.2719402290385429,0.00025,0.59,1.0113988751417973
74,0.7165333333333335,1.2750750825759827,0.00025,0.6233333333333333,1.0000214204551503
75,0.7201333333333334,1.27137141563357,0.00025,0.6166666666666667,1.004103060037045
76,0.7306666666666669,1.2733759059031518,0.00025,0.6033333333333334,1.001528686598641
77,0.7323999999999999,1.2708192125043378,0.00025,0.6,0.9892539815962799
78,0.7306666666666666,1.270801930124846,0.00025,0.57,1.0256820817738386
79,0.7354666666666668,1.2589043658102486,0.00025,0.5833333333333334,0.9923889376741425
80,0.7299999999999998,1.2646721221679953,0.00025,0.65,0.9966765469324662
81,0.7225333333333332,1.2858671482070574,0.00025,0.59,1.0004531153913425
82,0.705866666666667,1.2726047609792877,0.000125,0.5666666666666667,1.0027721466290933
83,0.743066666666667,1.254987906670628,0.000125,0.61,0.9785420247429791
84,0.7212000000000001,1.2683609483898979,0.000125,0.5866666666666667,0.9941140779101333
85,0.7285333333333334,1.2661679841244806,0.000125,0.5866666666666667,1.0022437475796773
86,0.747333333333333,1.2556037321351736,0.000125,0.6633333333333333,0.9775781493392297
87,0.7385333333333334,1.2508296166482276,0.000125,0.6233333333333333,0.9943003305111506
88,0.7413333333333333,1.2689493004160313,0.000125,0.6233333333333333,0.9921950621184639
89,0.7568000000000003,1.2516924691503406,0.000125,0.5866666666666667,0.9872725112579765
90,0.7288000000000001,1.2577598449830147,0.000125,0.5866666666666667,1.0141312636526132
91,0.7281333333333335,1.257017522265787,0.000125,0.6033333333333334,1.014883407295564
92,0.7273333333333332,1.2622897656448175,0.000125,0.6266666666666667,0.9896154250028841
93,0.7436000000000001,1.2563380722988529,0.000125,0.5433333333333333,1.0398468448191969
94,0.7338666666666669,1.2576895154285421,0.000125,0.6066666666666667,0.9934358346936979
95,0.7405333333333336,1.2553350753634134,0.000125,0.6066666666666667,1.0133772608911953
96,0.7272000000000004,1.254145306405667,0.000125,0.6133333333333333,1.014587435125455
97,0.7513333333333331,1.250445683517233,0.000125,0.6133333333333333,0.9906284069709953
98,0.736933333333333,1.258527663622269,0.000125,0.6,0.9933891912219479
99,0.7497333333333331,1.2507161812210723,0.000125,0.6266666666666667,1.0064753142043548
100,0.7360000000000001,1.2602454162934689,0.000125,0.5966666666666667,1.0035079636660567
